"X1","X2","X3","X4","X5"
0.958167,0.996266,0.997874,0.96957,0.991396
0.988128,0.999734,0.999888,0.998969,0.917612
0.952505,0.997916,0.987062,0.999545,0.970103
0.948667,0.997518,0.957697,0.957397,0.998503
0.989407,0.960252,0.999268,0.996711,0.944171
0.835951,0.943832,0.995627,0.98365,0.980597
0.978604,0.937897,0.993562,0.998384,0.989863
0.958774,0.983921,0.99968,0.977677,0.994095
0.97371,0.965465,0.933934,0.998964,0.999306
0.964933,0.959716,0.988667,0.882728,0.960568
0.95217,0.997408,0.977398,0.959608,0.994447
0.876167,0.964479,0.950702,0.966054,0.938715
0.949577,0.956579,0.99795,0.967333,0.992361
0.934166,0.98441,0.94313,0.987051,0.99891
0.993082,0.964827,0.99484,0.996543,0.979649
0.961353,0.999261,0.999678,0.619258,0.9981
0.990852,0.997826,0.98961,0.834914,0.859371
0.999635,0.995347,0.988574,0.987999,0.9972
0.92768,0.993962,0.751027,0.991979,0.963967
0.997263,0.989364,0.984597,0.961722,0.984434
0.942273,0.962566,0.997825,0.979448,0.999295
0.991088,0.967704,0.947082,0.873909,0.998326
0.98121,0.999537,0.96861,0.798846,0.94927
0.998953,0.975979,0.992046,0.999777,0.99324
0.999986,0.9577,0.903336,0.99782,0.915437
0.81299,0.960263,0.962337,0.964941,0.894643
0.994858,0.918179,0.957972,0.998398,0.978687
0.95489,0.993876,0.959578,0.956828,0.996707
0.871561,0.997962,0.967878,0.961609,0.958229
0.984251,0.99998,0.973098,0.992436,0.972751
0.948564,0.997817,0.959862,0.9697,0.998884
0.985926,0.931328,0.999613,0.999545,0.903012
0.978758,0.990896,0.959199,0.995724,0.998556
0.987163,0.865669,0.986757,0.997209,0.998734
0.913418,0.994349,0.999845,0.996272,0.950305
0.996191,0.972628,0.994762,0.984577,0.964303
0.999262,0.968723,0.999084,0.99612,0.997483
0.993528,0.572645,0.999638,0.996639,0.996805
0.977285,0.929621,0.998096,0.823885,0.924952
0.968652,0.967823,0.999158,0.989034,0.964416
0.906214,0.936769,0.994465,0.960521,0.960275
0.951568,0.988391,0.95236,0.998132,0.958736
0.957686,0.872669,0.999163,0.976133,0.98864
0.992491,0.982756,0.99848,0.99745,0.993627
0.949414,0.977281,0.995156,0.996207,0.981593
0.96147,0.977621,0.954968,0.996047,0.99958
0.969908,0.977158,0.996368,0.999342,0.998348
0.977988,0.978778,0.996356,0.95165,0.999477
0.981807,0.960291,0.998306,0.962229,0.961188
0.988456,0.951681,0.977055,0.949584,0.94016
0.949305,0.998496,0.892698,0.878524,0.953
0.980965,0.999406,0.963612,0.998405,0.95567
0.983278,0.995656,0.973325,0.932234,0.952219
0.991682,0.948537,0.990427,0.96346,0.970123
0.999734,0.982662,0.983766,0.964899,0.999232
0.993404,0.999321,0.979169,0.995066,0.997922
0.758903,0.972581,0.999956,0.963823,0.998238
0.997014,0.965004,0.91137,0.971056,0.970399
0.99962,0.958864,0.99661,0.998134,0.961765
0.997831,0.99773,0.994094,0.977292,0.989732
0.983253,0.959756,0.967114,0.856185,0.992455
0.968601,0.96153,0.997036,0.973205,0.997022
0.981185,0.999448,0.998754,0.995425,0.935745
0.994461,0.992634,0.861049,0.999769,0.967143
0.824131,0.887909,0.945842,0.993889,0.723245
0.995468,0.972537,0.998203,0.992155,0.996137
0.978739,0.965904,0.988848,0.999574,0.921524
0.887088,0.955513,0.914992,0.976511,0.966962
0.99301,0.989679,0.962428,0.999802,0.998384
0.781183,0.958206,0.969842,0.92147,0.996101
0.961758,0.995115,0.992079,0.899415,0.987807
0.962834,0.947453,0.952753,0.999044,0.996811
0.995509,0.983937,0.981017,0.913169,0.941931
0.981229,0.740397,0.966917,0.970534,0.965385
0.999016,0.407869,0.991057,0.984733,0.96055
0.996452,0.999904,0.997876,0.925427,0.980263
0.994634,0.998763,0.974961,0.957184,0.856024
0.958229,0.985149,0.99826,0.994588,0.99053
0.995937,0.953283,0.994525,0.998803,0.970924
0.996814,0.998065,0.995405,0.994772,0.732176
0.99909,0.973512,0.993507,0.99817,0.998911
0.970084,0.991841,0.973315,0.99763,0.971221
0.963984,0.999477,0.999038,0.998082,0.952058
0.965731,0.961024,0.978271,0.998894,0.999243
0.96895,0.985672,0.999214,0.994011,0.917612
0.689541,0.998511,0.955655,0.996963,0.954607
0.999761,0.982249,0.985659,0.919279,0.969766
0.997016,0.98245,0.991763,0.998702,0.974268
0.986518,0.999089,0.89501,0.974324,0.960474
0.977634,0.99966,0.93404,0.99866,0.956139
0.952423,0.989999,0.96357,0.956975,0.996095
0.998953,0.995338,0.975394,0.993687,0.966992
0.960062,0.959542,0.973156,0.999722,0.991148
0.99951,0.993888,0.998243,0.966487,0.999762
0.956689,0.99972,0.993196,0.998254,0.918529
0.97111,0.997344,0.959022,0.933259,0.994241
0.979737,0.988909,0.970763,0.999434,0.997695
0.960765,0.971258,0.981655,0.99041,0.979507
0.961198,0.961534,0.995685,0.987571,0.842919
0.998338,0.996099,0.96758,0.957845,0.999766
0.952013,0.874117,0.999123,0.997344,0.966109
0.997946,0.968439,0.952886,0.896103,0.945964
0.982661,0.958501,0.999714,0.947787,0.999482
0.830471,0.99985,0.999406,0.990454,0.999345
0.975675,0.999485,0.980637,0.99994,0.915716
0.972747,0.820382,0.997481,0.988822,0.999267
0.999937,0.977746,0.975718,0.9993,0.789961
0.999801,0.954729,0.971999,0.923404,0.989889
0.969549,0.994521,0.941516,0.972218,0.969695
0.999802,0.976955,0.991407,0.998871,0.987574
0.949834,0.997463,0.995385,0.983624,0.996368
0.955943,0.971301,0.877081,0.973016,0.993528
0.991937,0.981826,0.998681,0.999438,0.951829
0.961113,0.990584,0.785995,0.947577,0.998077
0.956217,0.998099,0.899383,0.982735,0.893716
0.976931,0.966648,0.981753,0.997171,0.840868
0.95944,0.955848,0.955615,0.998534,0.962358
0.961103,0.999608,0.956717,0.998887,0.927869
0.995909,0.9993,0.992007,0.999096,0.879773
0.966445,0.996277,0.951108,0.999142,0.999199
0.999717,0.966708,0.960673,0.888223,0.960888
0.994978,0.996638,0.999774,0.969003,0.996267
0.995059,0.957014,0.982223,0.965267,0.999165
0.997661,0.972416,0.993585,0.982202,0.999232
0.978993,0.992821,0.957184,0.994358,0.999633
0.965557,0.96445,0.960933,0.994115,0.936082
0.999641,0.962915,0.972169,0.969961,0.973328
0.95536,0.996598,0.978345,0.999369,0.987992
0.998318,0.991425,0.846167,0.999587,0.988876
0.988806,0.971097,0.989609,0.959042,0.999519
0.999268,0.892442,0.878181,0.998377,0.981456
0.961422,0.887743,0.96105,0.985091,0.988493
0.966106,0.999087,0.975503,0.856352,0.992279
0.996398,0.99493,0.997076,0.989505,0.996607
0.976581,0.988197,0.996839,0.996356,0.996562
0.999739,0.955227,0.942152,0.905873,0.959847
0.935298,0.978497,0.999969,0.990242,0.948363
0.999023,0.956716,0.994796,0.956003,0.98166
0.996486,0.958945,0.999611,0.999508,0.981873
0.974017,0.995957,0.997067,0.998837,0.988249
0.991014,0.996107,0.979198,0.960848,0.992266
0.995503,0.999547,0.967422,0.942377,0.954348
0.999959,0.998961,0.999303,0.972128,0.993826
0.887088,0.965447,0.991709,0.960356,0.96419
0.998976,0.970034,0.981796,0.97558,0.932062
0.996431,0.998482,0.955687,0.816444,0.997291
0.999098,0.979877,0.999865,0.982327,0.988834
0.950735,0.921607,0.996504,0.946382,0.910509
0.98981,0.988844,0.999478,0.957165,0.95888
0.997083,0.989909,0.993023,0.999095,0.97986
0.982234,0.956828,0.960717,0.762359,0.827483
0.996734,0.813899,0.990714,0.99643,0.992079
0.956437,0.982672,0.996789,0.999658,0.969774
0.992607,0.993116,0.968945,0.997071,0.963321
0.985382,0.992025,0.982823,0.999693,0.981285
0.972904,0.986222,0.984554,0.973149,0.960474
0.974257,0.990257,0.955244,0.995514,0.948227
0.900018,0.999903,0.965632,0.979855,0.988592
0.998811,0.980682,0.977753,0.984491,0.994656
0.964701,0.999456,0.996068,0.983969,0.999028
0.949623,0.819432,0.99729,0.998477,0.906138
0.999125,0.997883,0.982214,0.977659,0.99297
0.983627,0.9963,0.932955,0.877358,0.959054
0.99301,0.9609,0.995374,0.994492,0.963313
0.999311,0.81804,0.998347,0.985189,0.962326
0.998324,0.962945,0.970716,0.976955,0.979515
0.880709,0.993598,0.98321,0.999072,0.990901
0.997763,0.971624,0.974213,0.936446,0.948777
0.990863,0.96635,0.925443,0.996648,0.984833
0.97772,0.96926,0.99374,0.965235,0.98966
0.993993,0.993807,0.964974,0.974233,0.970991
0.999746,0.992049,0.982862,0.997518,0.981144
0.967569,0.97911,0.961088,0.989218,0.963268
0.993795,0.996294,0.958751,0.953368,0.959649
0.969409,0.986994,0.96624,0.87572,0.991657
0.96949,0.976336,0.952462,0.997327,0.997833
0.969066,0.999909,0.979232,0.990602,0.866187
0.975798,0.961089,0.961595,0.984535,0.999451
0.96965,0.997491,0.999787,0.971423,0.895041
0.999037,0.958869,0.980785,0.999512,0.998888
0.96101,0.982053,0.975509,0.999398,0.996438
0.994398,0.999907,0.999205,0.993123,0.962894
0.977559,0.975032,0.96129,0.859392,0.993313
0.981222,0.985827,0.899649,0.986479,0.99731
0.997067,0.967999,0.999405,0.98925,0.988134
0.960166,0.987216,0.978595,0.995029,0.999039
0.996995,0.963267,0.99964,0.959847,0.963996
0.958623,0.987497,0.68798,0.963861,0.956052
0.829485,0.935188,0.999322,0.830169,0.960567
0.977504,0.99389,0.998788,0.973998,0.967156
0.99751,0.955416,0.994018,0.953465,0.939602
0.982282,0.98659,0.998837,0.999709,0.969513
0.993165,0.978608,0.959845,0.954292,0.999643
0.996166,0.980921,0.935822,0.963616,0.958938
0.995447,0.998018,0.957519,0.997118,0.998631
0.912959,0.807221,0.890486,0.963887,0.998776
0.998846,0.986593,0.988192,0.803359,0.994936
0.951719,0.998827,0.989672,0.955431,0.990814
0.975163,0.74507,0.978368,0.991775,0.984134
0.994743,0.996536,0.960352,0.99375,0.987339
0.999853,0.954471,0.858034,0.992053,0.990638
0.999342,0.947734,0.999256,0.943341,0.996411
0.987956,0.997242,0.993827,0.931807,0.963238
0.970066,0.95947,0.996775,0.957135,0.936679
0.997624,0.968731,0.999076,0.968589,0.99553
0.788277,0.998719,0.980914,0.984799,0.963942
0.958802,0.961657,0.987633,0.903813,0.996877
0.993166,0.992263,0.969183,0.99597,0.999709
0.995989,0.999919,0.953246,0.976794,0.962363
0.996494,0.948641,0.999326,0.970933,0.999418
0.998374,0.974995,0.99935,0.965628,0.96555
0.974256,0.999206,0.993032,0.997081,0.995581
0.980934,0.992441,0.992159,0.981733,0.999041
0.999306,0.980841,0.997343,0.997029,0.997822
0.958061,0.978801,0.97577,0.965739,0.993591
0.98545,0.975935,0.983095,0.960417,0.999066
0.999101,0.976367,0.997099,0.999311,0.921287
0.998008,0.999765,0.930311,0.985106,0.998413
0.975311,0.969482,0.961348,0.995201,0.974721
0.910314,0.979541,0.993428,0.990053,0.96303
0.98704,0.97724,0.997935,0.99854,0.993118
0.980863,0.966673,0.997978,0.957548,0.998738
0.998902,0.999751,0.999839,0.997138,0.996236
0.996422,0.744872,0.995498,0.980501,0.978442
0.979652,0.999173,0.979605,0.988611,0.991777
0.999872,0.975428,0.98256,0.982513,0.994749
0.982556,0.962867,0.97411,0.999454,0.941603
0.977105,0.99019,0.960272,0.99955,0.993843
0.992023,0.990476,0.998368,0.980774,0.996085
0.987533,0.994066,0.965416,0.993845,0.992115
0.817369,0.992095,0.950595,0.968576,0.987315
0.958253,0.985435,0.96838,0.962192,0.920236
0.964993,0.999318,0.960305,0.994259,0.997522
0.999911,0.984975,0.983627,0.851341,0.907942
0.994061,0.959239,0.903798,0.995173,0.997322
0.977087,0.963129,0.996205,0.986128,0.978928
0.997615,0.98839,0.99884,0.9993,0.890737
0.970034,0.998974,0.997628,0.988998,0.952893
0.978503,0.997141,0.998609,0.972901,0.948181
0.854283,0.995115,0.994943,0.993756,0.995455
0.965354,0.999415,0.970231,0.99034,0.998684
0.996393,0.994334,0.947338,0.996087,0.991029
0.995235,0.986936,0.965807,0.982845,0.954492
0.959667,0.965828,0.998718,0.960739,0.999288
0.99847,0.999304,0.956737,0.998131,0.996252
0.99899,0.970337,0.994599,0.988925,0.983754
0.988951,0.979163,0.997163,0.996952,0.942286
0.807644,0.994829,0.99956,0.977676,0.985416
0.989884,0.893433,0.994349,0.974407,0.981714
0.998786,0.992628,0.977003,0.998421,0.967104
0.99916,0.989542,0.98389,0.956664,0.931854
0.999807,0.947875,0.999738,0.970239,0.959201
0.977128,0.999951,0.99428,0.976729,0.897052
0.965007,0.979548,0.936861,0.99829,0.977393
0.882717,0.970003,0.977537,0.98981,0.981278
0.958253,0.982006,0.994296,0.976782,0.999237
0.961293,0.965069,0.970617,0.99477,0.932815
0.9995,0.999106,0.982239,0.974931,0.970184
0.993712,0.99528,0.993129,0.998948,0.999508
0.984813,0.989017,0.877771,0.999643,0.920156
0.999118,0.966278,0.927915,0.983931,0.972167
0.960923,0.955981,0.778709,0.995201,0.953789
0.978018,0.968209,0.881787,0.967213,0.994462
0.993353,0.964005,0.99515,0.969132,0.924846
0.961086,0.959536,0.999294,0.960236,0.990723
0.993705,0.9997,0.9936,0.997868,0.99484
0.964945,0.996948,0.99308,0.97855,0.99737
0.999705,0.982299,0.983713,0.998972,0.93103
0.933453,0.985627,0.825942,0.902673,0.993991
0.99066,0.996271,0.978504,0.998451,0.999312
0.9655,0.956387,0.996586,0.95817,0.996962
0.995156,0.999384,0.950305,0.994409,0.994999
0.976111,0.997086,0.882563,0.986371,0.97837
0.977248,0.993115,0.95894,0.983281,0.995279
0.985397,0.965211,0.999104,0.987667,0.999424
0.967983,0.983344,0.938687,0.888071,0.845525
0.999126,0.966271,0.976729,0.999775,0.955651
0.961198,0.992749,0.997777,0.965275,0.963558
0.723093,0.99539,0.979835,0.997123,0.958212
0.981159,0.960772,0.994595,0.997199,0.998465
0.988169,0.949099,0.981581,0.94612,0.999459
0.878589,0.999727,0.999722,0.961436,0.977784
0.975154,0.995458,0.998108,0.891643,0.990266
0.960262,0.970306,0.783219,0.956257,0.965743
0.979348,0.823958,0.964809,0.96206,0.96008
0.996705,0.985455,0.973492,0.85489,0.994818
0.98692,0.987976,0.961827,0.999778,0.954387
0.985003,0.999378,0.998061,0.99856,0.9934
0.996503,0.977259,0.973724,0.953163,0.998005
0.884884,0.994814,0.945363,0.905873,0.98913
0.957448,0.998832,0.913969,0.976918,0.919694
0.996287,0.954175,0.999254,0.995078,0.95189
0.969225,0.963274,0.950398,0.976314,0.972498
0.948836,0.9737,0.943152,0.970979,0.71156
0.999398,0.958458,0.917129,0.982423,0.986234
0.989729,0.965858,0.947071,0.998252,0.92681
0.891347,0.990125,0.995639,0.999751,0.972894
0.969702,0.986057,0.997381,0.963843,0.999082
0.998517,0.963231,0.802399,0.998017,0.994066
0.992047,0.977167,0.95386,0.946792,0.999179
0.995296,0.968827,0.977234,0.952701,0.962897
0.953703,0.969036,0.95752,0.947665,0.998065
0.965541,0.995716,0.994699,0.876391,0.912488
0.987923,0.996942,0.992647,0.981871,0.955852
0.966092,0.997668,0.978482,0.985854,0.938025
0.997366,0.926825,0.983032,0.892208,0.928613
0.988015,0.999344,0.989557,0.932476,0.996359
0.984768,0.985097,0.986999,0.955609,0.959894
0.940268,0.976154,0.946419,0.920993,0.976628
0.98937,0.989083,0.997387,0.995723,0.999051
0.991747,0.974678,0.999216,0.984634,0.999995
0.967848,0.969407,0.99409,0.990222,0.973382
0.994431,0.994654,0.996173,0.997457,0.96555
0.970052,0.969725,0.993485,0.962539,0.996441
0.95944,0.997243,0.996277,0.997288,0.999093
0.979351,0.978759,0.986237,0.998712,0.945803
0.987253,0.99342,0.879259,0.999808,0.999599
0.997968,0.996855,0.977255,0.997163,0.999037
0.990506,0.740598,0.99015,0.998555,0.997256
0.987193,0.981032,0.957926,0.796874,0.999552
0.989491,0.759756,0.972001,0.953753,0.977557
0.980272,0.965494,0.869833,0.958521,0.847541
0.993958,0.998703,0.996798,0.92388,0.963545
0.998449,0.944957,0.957393,0.986989,0.97639
0.993591,0.998088,0.981751,0.992729,0.96813
0.999367,0.997991,0.709703,0.990587,0.967386
0.990251,0.947736,0.956633,0.999137,0.935681
0.988931,0.998559,0.999279,0.905125,0.96785
0.928712,0.953236,0.968536,0.998894,0.999673
0.970821,0.983463,0.908494,0.954544,0.995072
0.999355,0.718471,0.962917,0.978228,0.96428
0.999889,0.979795,0.999483,0.985778,0.998569
0.98393,0.997685,0.993458,0.960256,0.946505
0.972113,0.977817,0.997317,0.847087,0.993978
0.961198,0.782371,0.988169,0.974574,0.984932
0.997624,0.995414,0.957857,0.998245,0.998453
0.798863,0.9527,0.999624,0.992947,0.967485
0.993883,0.998268,0.966991,0.998819,0.958839
0.981004,0.988978,0.954073,0.958928,0.994431
0.710604,0.998817,0.963477,0.993663,0.997771
0.994853,0.974548,0.910898,0.969666,0.990831
0.999686,0.99953,0.991012,0.998793,0.994478
0.995937,0.995741,0.992749,0.961913,0.942419
0.994227,0.960879,0.9673,0.98541,0.96755
0.981003,0.97965,0.831216,0.99745,0.999748
0.949458,0.992757,0.994724,0.990472,0.981793
0.954417,0.959671,0.963573,0.987991,0.987954
0.744229,0.983761,0.970418,0.961402,0.973535
0.962528,0.976792,0.963857,0.997722,0.962874
0.951021,0.997026,0.956861,0.999741,0.899581
0.997064,0.993862,0.992113,0.966986,0.986506
0.993831,0.997816,0.968515,0.962156,0.921005
0.999074,0.934796,0.885764,0.994844,0.98479
0.992584,0.964455,0.991716,0.980289,0.996366
0.994715,0.967021,0.954274,0.973961,0.999555
0.996068,0.99769,0.993618,0.99713,0.988928
0.999534,0.994911,0.995077,0.990285,0.971369
0.988426,0.991433,0.970663,0.995927,0.99873
0.998639,0.985615,0.957857,0.947086,0.989513
0.984138,0.9961,0.928456,0.91509,0.970112
0.979314,0.965503,0.956503,0.971667,0.939119
0.996855,0.989636,0.972973,0.99036,0.112485
0.99868,0.927116,0.965304,0.959697,0.943317
0.989784,0.996242,0.99711,0.984323,0.987251
0.960917,0.983122,0.993362,0.999167,0.973428
0.98413,0.956125,0.987749,0.999429,0.998968
0.967164,0.950437,0.969811,0.915831,0.999702
0.998708,0.745344,0.975581,0.994303,0.908692
0.942129,0.999557,0.998634,0.978748,0.99743
0.950705,0.99894,0.978353,0.954902,0.973468
0.951821,0.984271,0.800763,0.949649,0.637994
0.996944,0.981697,0.999627,0.970511,0.997631
0.989335,0.689813,0.993019,0.966042,0.999652
0.998586,0.992809,0.980739,0.998009,0.969942
0.994107,0.953067,0.997278,0.966846,0.964324
0.998824,0.968635,0.957256,0.966306,0.993697
0.978233,0.99342,0.997553,0.954296,0.995813
0.995808,0.997282,0.957703,0.844133,0.99904
0.992346,0.993647,0.996663,0.966763,0.843211
0.994901,0.998997,0.981299,0.99806,0.994761
0.99382,0.999135,0.996556,0.985612,0.996673
0.991654,0.970038,0.955942,0.995469,0.966129
0.988058,0.923506,0.995622,0.932716,0.99875
0.884573,0.974943,0.819734,0.910026,0.953111
0.999315,0.923164,0.984998,0.643478,0.835529
0.981158,0.998727,0.998522,0.974318,0.998311
0.960881,0.997785,0.991333,0.996343,0.994806
0.95744,0.933597,0.951878,0.964868,0.959358
0.998924,0.974879,0.998433,0.976515,0.889559
0.975917,0.99746,0.998565,0.998834,0.96147
0.971204,0.976748,0.847095,0.983827,0.991452
0.988608,0.971294,0.910005,0.93177,0.994879
0.958584,0.985486,0.985752,0.950104,0.96479
0.993987,0.956593,0.972628,0.975879,0.997847
0.973032,0.727282,0.991293,0.993582,0.999492
0.97856,0.990881,0.995954,0.951869,0.985138
0.958787,0.998928,0.996347,0.959805,0.995831
0.971834,0.995259,0.969494,0.960938,0.991374
0.994311,0.988584,0.956309,0.998319,0.9744
0.999397,0.966286,0.891836,0.999812,0.959505
0.998451,0.974873,0.964678,0.961139,0.959044
0.999005,0.957306,0.999788,0.915151,0.960912
0.995813,0.973977,0.995981,0.997109,0.994862
0.962952,0.994283,0.998878,0.998976,0.960734
0.981502,0.993131,0.962881,0.991103,0.984426
0.999344,0.978047,0.96453,0.921329,0.996111
0.994367,0.986777,0.998942,0.990168,0.991054
0.981013,0.98495,0.999718,0.954281,0.997344
0.972403,0.998614,0.996173,0.948214,0.989742
0.999783,0.982979,0.991143,0.974055,0.969017
0.999577,0.980375,0.993221,0.928211,0.911532
0.996994,0.999285,0.97841,0.999767,0.994473
0.95505,0.99365,0.993297,0.986676,0.987886
0.985423,0.990022,0.983129,0.997615,0.971457
0.994308,0.997595,0.956144,0.994814,0.985444
0.998427,0.898662,0.986755,0.997384,0.952342
0.999489,0.977309,0.999834,0.997719,0.860593
0.958395,0.960238,0.927198,0.998995,0.985175
0.965252,0.658215,0.995813,0.937631,0.981199
0.977247,0.953277,0.96324,0.964647,0.945823
0.999412,0.965243,0.907061,0.956794,0.97782
0.999427,0.992655,0.969687,0.989737,0.998927
0.967156,0.992579,0.994006,0.986715,0.980621
0.980847,0.993905,0.962431,0.962766,0.955006
0.999639,0.986096,0.990596,0.988908,0.999127
0.988821,0.993656,0.977848,0.999455,0.96372
0.961037,0.769486,0.954016,0.934773,0.958686
0.963722,0.987446,0.992842,0.999846,0.998269
0.999246,0.993995,0.945023,0.96795,0.981755
0.999064,0.984809,0.930192,0.953186,0.988572
0.985319,0.992949,0.942406,0.999215,0.942076
0.884732,0.958428,0.998694,0.965439,0.990141
0.971642,0.958612,0.943666,0.983206,0.991477
0.999143,0.995691,0.994922,0.962726,0.999763
0.997995,0.99295,0.996043,0.958841,0.999332
0.963243,0.963719,0.949909,0.960038,0.954741
0.912979,0.987931,0.998791,0.976034,0.94874
0.998974,0.979521,0.947338,0.991198,0.925163
0.931196,0.959916,0.998135,0.943041,0.997168
0.958124,0.95803,0.965203,0.96824,0.963248
0.995471,0.996808,0.96103,0.962747,0.999713
0.94304,0.974976,0.97367,0.99915,0.998366
0.993262,0.959992,0.884082,0.988031,0.988565
0.9407,0.891266,0.999793,0.957066,0.983294
0.949646,0.745758,0.929699,0.98957,0.821286
0.9692,0.997301,0.971374,0.999783,0.971906
0.963353,0.982557,0.996453,0.961139,0.941921
0.996221,0.94825,0.994682,0.867397,0.945576
0.996405,0.998534,0.988208,0.968543,0.997514
0.99119,0.971238,0.949029,0.972342,0.880596
0.956481,0.988413,0.964149,0.973861,0.989495
0.997787,0.9925,0.999589,0.968748,0.958948
0.999343,0.997323,0.932265,0.98489,0.957208
0.994802,0.981953,0.999384,0.968621,0.963801
0.961719,0.99383,0.977497,0.995047,0.94921
0.973911,0.958929,0.989855,0.996896,0.946827
0.999869,0.990141,0.996087,0.996011,0.972192
0.999668,0.968111,0.990478,0.981679,0.997224
0.99312,0.995431,0.986193,0.994415,0.999056
0.999055,0.999998,0.966068,0.996555,0.961735
0.983312,0.989816,0.981666,0.959197,0.962285
0.960207,0.973193,0.999335,0.96313,0.963977
0.993855,0.999318,0.975808,0.997453,0.98815
0.964623,0.993599,0.957143,0.933388,0.984728
0.97919,0.961549,0.937712,0.995967,0.945233
0.982478,0.995926,0.964125,0.983301,0.992559
0.966936,0.999289,0.985867,0.997479,0.999884
0.999044,0.97823,0.9922,0.997624,0.963246
0.961062,0.996498,0.954804,0.961344,0.982073
0.968647,0.944216,0.947654,0.997757,0.999648
0.996475,0.984784,0.998413,0.996663,0.937118
0.998406,0.99825,0.929948,0.732132,0.973304
0.998682,0.990701,0.98634,0.982971,0.923617
0.996634,0.965255,0.948331,0.990318,0.996526
0.975602,0.956341,0.990463,0.981455,0.997964
0.588578,0.999495,0.998366,0.689307,0.997974
0.99905,0.996638,0.987629,0.966778,0.958103
0.980298,0.951252,0.998477,0.966107,0.993525
0.99908,0.961068,0.975625,0.985854,0.984295
0.998766,0.994404,0.968281,0.931809,0.99734
0.999727,0.992044,0.75012,0.85316,0.919275
0.999148,0.99737,0.998501,0.900876,0.988796
0.961198,0.954855,0.999686,0.996803,0.949781
0.996143,0.997764,0.995141,0.962158,0.996938
0.995951,0.998506,0.996468,0.953601,0.98899
0.958682,0.997601,0.996225,0.902187,0.956613
0.961298,0.983166,0.948738,0.983855,0.999129
0.988298,0.960906,0.999302,0.966386,0.971243
0.962718,0.959489,0.921533,0.993165,0.976899
0.955137,0.944482,0.966939,0.9645,0.955731
0.99892,0.977424,0.965688,0.995117,0.954649
0.98807,0.999169,0.993212,0.990245,0.989663
0.967793,0.998973,0.934323,0.996733,0.999799
0.966983,0.989736,0.959699,0.924721,0.999825
0.991326,0.998764,0.813726,0.998841,0.997506
0.95993,0.990631,0.966049,0.796087,0.961763
0.964626,0.990872,0.951432,0.987093,0.962222
0.997147,0.997618,0.999849,0.996296,0.999588
0.999776,0.981639,0.872098,0.99653,0.980357
0.999492,0.999512,0.988459,0.989644,0.991249
0.999573,0.992433,0.968213,0.999373,0.99728
0.994415,0.967951,0.992521,0.906148,0.998522
0.997139,0.967693,0.985695,0.901754,0.929063
0.999805,0.992787,0.997346,0.970649,0.862568
0.959625,0.961793,0.997464,0.943704,0.977263
0.691504,0.999432,0.917525,0.943252,0.967043
0.975067,0.973953,0.956929,0.993889,0.983832
0.973796,0.930868,0.997302,0.986653,0.998006
0.99396,0.953831,0.911854,0.888734,0.962066
0.986364,0.983136,0.935468,0.995521,0.978817
0.947539,0.991488,0.99785,0.902663,0.97175
0.95314,0.997879,0.994813,0.968598,0.987128
0.956329,0.992817,0.969065,0.972563,0.953474
0.909624,0.979709,0.999891,0.850311,0.71828
0.999444,0.994214,0.998684,0.999955,0.98974
0.999784,0.953253,0.974361,0.937862,0.961611
0.970158,0.983732,0.992986,0.798044,0.969525
0.879565,0.983547,0.983486,0.968216,0.998476
0.999506,0.789036,0.969997,0.972651,0.897178
0.98802,0.998061,0.99203,0.949633,0.981931
0.95609,0.963062,0.962243,0.996676,0.974765
0.978729,0.968278,0.968502,0.984092,0.986724
0.981816,0.996196,0.957402,0.955225,0.897967
0.991695,0.756915,0.883638,0.96419,0.885853
0.950673,0.997781,0.922393,0.99928,0.975242
0.970654,0.965279,0.981134,0.894448,0.995908
0.999765,0.972865,0.999326,0.993047,0.998295
0.802525,0.999923,0.997868,0.981806,0.89955
0.999553,0.999713,0.982514,0.99254,0.943149
0.982134,0.993886,0.997413,0.967014,0.977295
0.995086,0.999169,0.840264,0.933123,0.970467
0.987313,0.993643,0.978111,0.998034,0.940798
0.794257,0.966598,0.989797,0.987223,0.976379
0.809286,0.988361,0.998526,0.998977,0.973174
0.961779,0.999037,0.941003,0.988831,0.999806
0.975404,0.986867,0.9193,0.998258,0.965427
0.994849,0.995119,0.984341,0.971615,0.94058
0.996142,0.999772,0.998889,0.988108,0.963466
0.994983,0.933407,0.999096,0.999245,0.993073
0.975228,0.979026,0.9895,0.596903,0.999696
0.947507,0.984273,0.995111,0.948206,0.94701
0.998886,0.960928,0.99978,0.99892,0.995772
0.980729,0.952442,0.995956,0.935368,0.962366
0.993702,0.852533,0.998534,0.966487,0.976118
0.967875,0.988646,0.987682,0.992458,0.935771
0.970209,0.996384,0.968358,0.974153,0.995373
0.83387,0.959265,0.995509,0.949947,0.994662
0.980555,0.997978,0.798311,0.992864,0.952378
0.991484,0.999978,0.992706,0.98788,0.932016
0.957419,0.996595,0.885671,0.752165,0.980711
0.999412,0.954062,0.979251,0.953094,0.943097
0.977861,0.971203,0.988009,0.989631,0.979798
0.702393,0.97997,0.956317,0.998272,0.994397
0.962117,0.999309,0.997798,0.974802,0.984221
0.989124,0.955805,0.986183,0.972951,0.957968
0.921435,0.963836,0.998863,0.997469,0.985386
0.99222,0.996174,0.998387,0.990253,0.989885
0.967609,0.957586,0.966989,0.964333,0.99925
0.998443,0.999105,0.761654,0.954966,0.991088
