"X1","X2","X3","X4","X5"
0.035705,0.0393236,0.0388074,0.0370319,0.0397707
0.0487693,0.0385328,0.0378503,0.0779833,0.042352
0.0419554,0.0403746,0.0365572,0.0403573,0.0413088
0.0282561,0.0478932,0.0395173,0.0393304,0.0411906
0.0373611,0.041163,0.0388551,0.0387466,0.0324018
0.0371716,0.0397556,0.0573497,0.0401451,0.0332788
0.0254995,0.0256348,0.0410346,0.0400588,0.038906
0.0374622,0.0399104,0.0367037,0.0387298,0.0414685
0.0408925,0.0429046,0.0332097,0.039599,0.0362513
0.0413785,0.0446698,0.040701,0.0498087,0.0613692
0.0204742,0.0399218,0.0425706,0.0280155,0.0455792
0.0398288,0.016333,0.0312735,0.037072,0.0382624
0.0394799,0.0380099,0.03866,0.0396216,0.0411413
0.0381574,0.0447543,0.0291935,0.0400502,0.0386203
0.0379579,0.0389467,0.043409,0.0349786,0.0467819
0.0392366,0.0381901,0.0397856,0.0374475,0.0547161
0.0397508,0.0442761,0.0371879,0.0284544,0.0359776
0.0364474,0.0255627,0.0300133,0.0372593,0.0414322
0.0352501,0.0378875,0.0429926,0.0391998,0.0389026
0.0261243,0.0409048,0.0427161,0.0403232,0.0334413
0.046949,0.039397,0.040625,0.0367925,0.044668
0.0472016,0.0411691,0.0403914,0.042263,0.0412737
0.0408892,0.0371332,0.0397573,0.0396323,0.0376825
0.0420651,0.0329177,0.0312546,0.0380204,0.0467543
0.0360326,0.0404337,0.0411114,0.0384842,0.0415824
0.0354943,0.0413987,0.045492,0.0409603,0.0397234
0.039179,0.0417059,0.0453108,0.0386416,0.0412215
0.0411237,0.0519794,0.0373936,0.0379775,0.0437957
0.0409996,0.0391958,0.0419511,0.0349667,0.0138756
0.0261923,0.0448319,0.046732,0.0345691,0.0395983
0.0384384,0.0553747,0.0396391,0.035161,0.043395
0.0425156,0.0545125,0.0405602,0.0380925,0.0431175
0.0360787,0.0367657,0.0180347,0.0397617,0.0398728
0.0384592,0.0429789,0.0404716,0.0395874,0.0409427
0.037497,0.0245118,0.0480197,0.0386758,0.0408674
0.0397498,0.0391802,0.0402654,0.0392905,0.0288129
0.0352016,0.0406069,0.0376468,0.0374712,0.0394064
0.0392636,0.0381059,0.0426265,0.0380082,0.0484413
0.0405823,0.0396845,9.09923e-005,0.0372473,0.0371653
0.0420423,0.0399907,0.0351609,0.0375741,0.031991
0.0340057,0.0641611,0.031013,0.040575,0.0406758
0.0401293,0.0392128,0.0406587,0.0182045,0.0430975
0.0386286,0.0437881,0.0326719,0.0420824,0.0256921
0.0487287,0.0423638,0.0375814,0.0396589,0.0419725
0.0305443,0.0379759,0.0419655,0.0719233,0.00492507
0.0365233,0.0364732,0.0378006,0.0379972,0.0380653
0.0284781,0.0392324,0.0385814,0.036671,0.04269
0.0495346,0.039799,0.0396157,0.0411672,0.0404243
0.0389857,0.0311964,0.0421888,0.0390071,0.03391
0.0368452,0.038661,0.0418176,0.038103,0.0517739
0.0329771,0.0356984,0.0355614,0.0384399,0.0407923
0.0386116,0.0432383,0.037779,0.0381808,0.0409276
0.035407,0.0419742,0.0345999,0.0400946,0.0408114
0.0192032,0.0418916,0.0389442,0.0376593,0.0426213
0.0355518,0.0019733,0.0469728,0.02921,0.0405562
0.0366267,0.0334297,0.0433465,0.0400393,0.0445318
0.0561958,0.0360537,0.0399932,0.0399217,0.0366592
0.0423083,0.0416494,0.0326276,0.0389605,0.035112
0.0344889,0.0401429,0.0434764,0.0392206,0.0463267
0.0408512,0.0391055,0.0371492,0.040826,0.041296
0.0312512,0.0374196,0.0384712,0.0402088,0.0220192
0.0386209,0.0392296,0.0341734,0.0413108,0.040107
0.111921,0.0410911,0.0391558,0.0371909,0.0407324
0.0357782,0.0416715,0.0372643,0.0361771,0.0387368
0.042255,0.0401119,0.0395337,0.0400208,0.0409124
0.0399907,0.0384173,0.0396328,0.0418013,0.038373
0.0233954,0.0364573,0.0415406,0.0399334,0.0404378
0.0366209,0.0394231,0.0357787,0.0520359,0.0417384
0.0441264,0.0458092,0.0363172,0.0391018,0.0424796
0.0374344,0.0384044,0.0421195,0.0518418,0.0408188
0.0488878,0.0398198,0.0437855,0.0395139,0.0407261
0.0362049,0.0410826,0.0270836,0.0462759,0.0359964
0.0429212,0.0399614,0.0415329,0.0370501,0.0364368
0.0390072,0.0404043,0.0391173,0.0412153,0.0408223
0.0239419,0.0378487,0.0391411,0.0333711,0.0355651
0.0361342,0.0387647,0.0378276,0.0393032,0.0426311
0.0372817,0.0373775,0.0408534,0.0387235,0.0493867
0.0284564,0.0300321,0.0405663,0.0286536,0.0412862
0.0367543,0.0373395,0.0362548,0.038003,0.0412621
0.039713,0.0406537,0.0402273,0.0596244,0.0278834
0.0389499,0.0472157,0.057068,0.0398463,0.0408696
0.0437741,0.028332,0.0261075,0.0363995,0.0464045
0.0354495,0.0410074,0.038708,0.0571996,0.0394269
0.0363964,0.0390604,0.0374174,0.0393358,0.0478094
0.0233833,0.0216824,0.0384404,0.0417192,0.0407119
0.0372779,0.0413864,0.0410855,0.0380382,0.0383089
0.0410414,0.0423277,0.0421867,0.0391902,0.0414287
0.0343678,0.0424866,0.0341873,0.0592102,0.0428018
0.0381715,0.0405316,0.04278,0.0345728,0.0435059
0.0364788,0.0391245,0.0424085,0.0535845,0.0268741
0.043028,0.0397307,0.0402023,0.0366753,0.0409258
0.0435818,0.0052665,0.0401521,0.0400218,0.0388892
0.0406711,0.0417381,0.0428266,0.0609014,0.0414569
0.041396,0.0414403,0.042932,0.0400451,0.0428254
0.032266,0.0544871,0.0410318,0.0359999,0.0407143
0.0404838,0.0279804,0.0392878,0.0399761,0.0385009
0.0360283,0.0412407,0.0386446,0.0239631,0.0405897
0.073706,0.0334719,0.0417144,0.0409791,0.0407967
0.0528058,0.0414435,0.0394423,0.0360764,0.0492612
0.0414791,0.0452869,0.0405995,0.0131668,0.0383699
0.0310209,0.0375471,0.0410542,0.0392981,0.0381032
0.0359702,0.0449373,0.0382155,0.0350534,0.0348668
0.0446375,0.0378256,0.0517011,0.0363819,0.0117724
0.0386029,0.0426327,0.0408549,0.0601291,0.0737776
0.0422614,0.0407017,0.0388331,0.0412061,0.0409104
0.0395876,0.045672,0.0358548,0.0387101,0.0361133
0.0364606,0.0427742,0.0440754,0.0414023,0.04397
0.0406506,0.0381112,0.0375252,0.0329778,0.0409515
0.0407989,0.0380895,0.0366434,0.0379811,0.0423353
0.038411,0.0262483,0.0430396,0.0398767,0.0457112
7.67568e-006,0.0368229,0.0391503,0.0381222,0.0373634
0.0450945,0.0460749,0.0329392,0.0396149,0.040135
0.0358904,0.0435412,0.0330976,0.0403911,0.0392847
0.0368939,0.0389577,0.0413531,0.0384246,0.0393652
0.0484988,0.0355786,0.0406846,0.037596,0.0325309
0.0345313,0.0445955,0.0409135,0.0362396,0.0426373
0.0269198,0.0425922,0.0407396,0.0433375,0.0314236
0.0480439,0.0465605,0.0460028,0.0380097,0.0410754
0.0510997,0.0349384,0.0408534,0.0398785,0.0383499
0.037447,0.0381917,0.0464324,0.0353342,0.0405886
0.0457908,0.0299248,0.0402508,0.0389264,0.0415418
0.0357496,0.0389917,0.0622752,0.0372182,0.0397684
0.0361566,0.0394866,0.0364229,0.0360726,0.0410847
0.0422614,0.0429315,0.0420763,0.0418586,0.0399349
0.0410589,0.0430943,0.0413583,0.0423885,0.0407902
0.0438441,0.0420228,0.0388714,0.0366652,0.0402423
0.0398706,0.0431668,0.0385158,0.037791,0.0280843
0.0494417,0.0419042,0.03962,0.0378961,0.0290311
0.0371639,0.0358604,0.0397857,0.0389446,0.0407041
0.0391725,0.0395587,0.049593,0.0400939,0.033162
0.0412503,0.0443735,0.0362432,0.0436686,0.0424824
0.0480043,0.0272686,0.0427304,0.0402596,0.0403185
0.036993,0.0370659,0.0406529,0.0399989,0.0386926
0.0404043,0.042744,0.041547,0.040727,0.0345093
0.0398887,0.0400074,0.0335203,0.0378763,0.0364425
0.0316495,0.0392247,0.0415486,0.0381141,0.0385713
0.0399539,0.0457957,0.0433192,0.0411436,0.0379635
0.0363473,0.0373116,0.0399785,0.0698907,0.034372
0.0436162,0.0376849,0.0407149,0.0428033,0.0391977
0.0395317,0.0368001,0.0415514,0.035577,0.040502
0.0417205,0.0404245,0.0371665,0.0391265,0.0377296
0.0316124,0.0317177,0.0373145,0.0431364,0.0329153
0.0355748,0.0393228,0.0437233,0.0446665,0.0430432
0.0354749,0.0373973,0.0334885,0.0404344,0.0308231
1.5479e-005,0.0402809,0.041442,0.0568765,0.0427522
0.0407181,0.0406015,0.0404947,0.0365188,0.0400267
0.0384197,0.0372068,0.0390934,0.000103678,0.0241177
0.0455469,0.0399956,0.0401897,0.043689,0.0433128
0.0393182,0.0430526,0.0349266,0.0380041,0.0410262
0.0371555,0.0377308,0.0405425,0.0389475,0.0453288
0.0303757,0.0391245,0.03686,0.0400791,0.0413769
0.0479266,0.0410365,0.037607,0.027915,0.0406518
0.0362158,0.0443664,0.0393678,0.0409088,0.0395648
0.0454609,0.0389784,0.00221729,0.0341549,0.0385132
0.0444887,0.0247936,0.0390589,0.0489023,0.040945
0.0387129,0.0426607,0.0385924,0.0308379,0.0427866
0.0396533,0.0396489,0.0372528,0.0375487,0.0432113
0.0440087,0.0374618,0.0487549,0.0661653,0.0417979
0.0399189,0.0198066,0.0390457,0.0346987,0.0304417
0.0355153,0.0397552,0.0371668,0.0297496,0.037153
0.0412235,0.0371972,0.0388041,0.0345411,0.0418954
0.039345,0.0394361,0.036958,0.039739,0.0422856
0.0370787,0.0409393,0.0329102,0.050323,0.0397519
0.0338868,0.0307045,0.0405636,0.0392841,0.0424423
0.0354594,0.0391292,0.037659,0.0395606,0.0420191
0.0405628,0.0395102,0.0396997,0.0563367,0.0389232
0.0495536,0.0388357,0.0424664,0.0381077,0.040947
0.0393981,0.0397237,0.0419678,0.0392683,0.0359778
0.0433845,0.0265255,0.0421138,0.0345231,0.0412426
0.0356834,0.0390746,0.0360509,0.0379176,0.040422
0.0433678,0.0505025,0.0392997,0.0343597,0.0414283
0.0461174,0.0396665,0.0438573,0.0391384,0.0409062
0.0398304,0.0398449,0.030044,0.0393164,0.041657
0.0436778,0.0384809,0.0333809,0.0350496,0.0324657
0.0479539,0.0427738,0.039032,0.041094,0.0430271
0.0406838,0.0393085,0.0411806,0.0392213,0.0383133
0.0283773,0.0299267,0.0387181,0.0264566,0.0420865
0.0391706,0.0379122,0.0400334,0.0387181,0.0221033
0.0349763,0.0441058,0.0387187,0.0395407,0.0289985
0.0390421,0.0368721,0.037892,0.0379605,0.0294483
0.0312618,0.0385947,0.041338,0.0375305,0.0303698
0.0389294,0.0387677,0.0401794,0.040145,0.0402321
0.0296596,0.0475414,0.0306843,0.0426258,0.0214047
0.0359922,0.0380762,0.0692379,0.0402982,0.0375637
0.0384641,0.040222,0.0404102,0.0375851,0.0449132
0.037078,0.0398716,0.0326584,0.00997121,0.0399913
0.0327465,0.0362737,0.0407388,0.0378302,0.0393282
0.0377318,0.0418919,0.0399718,0.0496819,0.0381024
0.0411746,0.0557503,0.0407568,0.0398036,0.0410504
0.0370681,0.0413759,0.0396005,0.038266,0.0428227
0.0245132,0.0375816,0.0388161,0.0403622,0.0283895
0.045077,0.0377529,0.0398322,0.0290279,0.0385142
0.0414108,0.0370468,0.0332618,0.0605373,0.0413059
0.039474,0.0345114,0.0428234,0.0407847,0.0473324
0.0372838,0.0851873,0.0397255,0.0450562,0.0490676
0.0383495,0.0415912,0.0389334,0.0399093,0.0349524
0.0439849,0.038174,0.0420666,0.0408675,0.0424446
0.0206591,0.0436716,0.039687,0.0390202,0.0159974
0.0373994,0.0426972,0.0425886,0.0398766,0.0371176
0.0155031,0.0512652,0.0431073,0.0380075,0.0382177
0.0422354,0.0115477,0.0479276,0.041264,0.0386713
0.0846076,0.0389079,0.0447201,0.0387074,0.0422013
0.0359946,0.0303846,0.0394079,0.0368971,0.0311218
0.0406992,0.0389483,0.0415979,0.0484632,0.0335283
0.0379376,0.0137216,0.0409467,0.0378937,0.0434411
0.0453994,0.0388192,0.0384209,0.0341417,0.0436435
0.0362005,0.0391079,0.0412534,0.0380089,0.0408967
0.0391088,0.037443,0.0367945,0.0376262,0.037684
0.0445476,0.0431489,0.0193227,0.0363543,0.04998
0.0399748,0.041856,0.0386636,0.0547423,1.70401e-005
0.0433029,0.0566345,0.0387414,0.0378753,0.0462835
0.0434155,0.0419816,0.0402519,0.0348846,0.041268
0.0410107,0.0376847,0.032563,0.0533644,0.0281932
0.0398927,0.039314,0.0399858,0.0400322,0.0405147
0.0354763,0.0404431,0.040449,0.023915,0.0382392
0.0585158,0.0389563,0.0330066,0.0416025,0.0416021
0.0353632,0.0297835,0.0330964,0.0265673,0.181578
0.0359516,0.0404317,0.0413375,0.037215,0.0382846
0.0396557,0.0375167,0.0342486,0.0378459,0.0327465
0.0367457,0.037033,0.048087,0.0385924,0.0401007
0.0711523,0.0570527,0.0397725,0.0397899,0.0411643
0.0374076,0.0414543,0.0404375,0.0393688,0.0427759
0.0452997,0.0389205,0.0429573,0.0405035,0.0406732
0.0421234,0.0393465,0.0346671,0.0367251,0.0422591
0.0427948,0.0463505,0.0367659,0.0377387,0.0486773
0.0314732,0.0410676,0.0369152,0.0373052,0.0298638
0.0354918,0.0394507,0.0329402,0.0384508,0.0408637
0.0410284,0.037908,0.0319146,0.0380606,0.0470152
0.0377705,0.0389358,0.0415933,0.0384727,0.0428352
0.0456152,0.0346687,0.0424836,0.0401615,0.0382332
0.0386273,0.0374522,0.0416631,0.0487983,0.022342
0.0405225,0.0366126,0.0287725,0.0499541,0.0395677
0.0406285,0.0314705,0.0360189,0.0396724,0.0407625
0.0458532,0.0392861,0.039358,0.029428,0.0400211
0.0384778,0.0523769,0.0401823,0.0259167,0.0329209
0.0391163,0.0361325,0.041284,0.0390683,0.04117
0.0428389,0.0441997,0.0396672,0.0413075,0.0402282
0.0369965,0.0361783,0.0338712,0.0403189,0.0255089
0.036648,0.0419905,0.041352,0.0397328,0.0394529
0.0395286,0.0378843,0.0369495,0.0392363,0.0406732
0.0398696,0.0391284,0.0350833,0.0404179,0.040755
0.0389328,0.116114,0.0314507,0.0399614,0.0381945
0.0260004,0.0363802,0.0343983,0.0244795,0.0253483
0.037483,0.0380286,0.039662,0.0416531,0.039534
0.0386286,0.0457959,0.0399314,0.033793,0.0394136
0.0398679,0.0462442,0.0400668,0.037893,0.0426205
0.0391407,0.037575,0.0393104,0.0372093,0.0325336
0.0471084,0.0357924,0.0340593,0.0393571,0.0436435
0.0326423,0.0435892,0.0530559,0.0401451,0.0365417
0.0381252,0.0402399,0.039113,0.04285,0.0397489
0.0468864,0.0362698,0.0348877,0.0400138,0.0408487
0.0353026,0.0394422,0.0407232,0.0382185,0.0408492
0.0243214,0.0394929,0.0405299,0.040368,0.0409445
0.0360306,0.040187,0.0407573,0.0345583,0.040267
0.0385681,0.0427664,0.0420576,0.0399447,0.039867
0.04448,0.0367658,0.0438924,0.0386647,0.0412889
0.0353089,0.0392532,0.125091,0.0475133,0.0341595
0.0375404,0.039101,0.0417591,0.0365556,0.0374949
0.0469807,6.33434e-006,0.0572574,0.0389931,0.040113
0.0362035,0.0407203,0.0418274,0.0402066,0.0408325
0.0384568,0.0376289,0.0424955,0.0403632,0.0421894
0.0290205,0.0388574,0.0436357,0.0351228,0.0354569
0.0465296,0.0214848,0.0390182,0.0397849,0.0370099
0.0375547,0.0391074,0.0383746,0.0383969,0.0308274
0.0384262,0.0547643,0.0394028,0.0406393,0.0393541
0.0441738,0.0395675,0.0413384,0.0396192,0.0549965
0.0487682,0.0396974,0.037734,0.0428207,0.0455083
0.0357681,0.0397362,0.0395416,0.045921,0.0373089
0.0480029,0.0447335,0.0410079,0.0635193,0.0408199
0.0480831,0.0347756,0.0399504,0.0356444,0.043257
0.0403813,0.0392292,0.0389347,0.0383968,0.0404948
0.0398833,0.0435866,0.0392981,0.0399334,0.041004
0.0373663,0.0398248,0.0397874,0.0436062,0.0425113
0.0285217,0.0409861,0.0359071,0.0411161,0.035847
0.043004,0.0280291,0.0372973,0.0577956,0.0365131
0.0402295,0.0382313,0.0343805,0.0410022,0.0412319
0.0369534,0.0460297,0.0418371,0.0408676,0.0314073
0.040365,0.0462781,0.0397455,0.0376081,0.0296332
0.036402,0.0392117,0.0405175,0.0442878,0.0369703
0.0414623,0.0413994,0.0371218,0.0453265,0.0386597
0.0409268,0.0405321,0.0410284,0.0415432,0.0414495
0.0355916,0.0322426,0.0396749,0.0406375,0.0408332
0.0446242,0.0332123,0.038996,0.0417349,0.0398896
0.03453,0.00793206,0.0391957,0.0400645,0.0406194
0.0357997,0.0452362,0.037051,0.0400162,0.0409219
0.0181716,0.0395384,0.0306405,0.0404237,0.0370449
0.0397369,0.0401125,0.0433798,0.0379143,0.0407579
0.0361873,0.0412264,0.039886,0.0408267,0.0382307
0.0396842,0.0420337,0.033065,0.0342437,0.0290311
0.03961,0.0338556,0.040776,0.0409429,0.0413934
0.0300112,0.0388729,0.0422169,0.0371172,0.0401277
0.0461385,0.0449853,0.0313457,0.00959077,0.0409044
0.0387925,0.0416288,0.036684,0.0397992,0.04256
0.0364463,0.0393634,0.0399063,0.00015437,0.0722912
0.0439211,0.02214,0.0379195,0.0419264,0.0377242
0.0354544,0.0374463,0.0397116,0.0389068,0.0384157
0.0448408,0.0421905,0.0399086,0.0424528,0.0419267
0.0401829,0.0493533,0.0395272,0.0365286,0.043423
0.0389414,0.0409098,0.042108,0.0390445,0.043427
0.0354651,0.0438762,0.0407474,0.0375849,0.0373167
0.0386625,0.0387943,0.0315588,0.0395436,0.0396929
0.0361974,0.039551,0.0388747,0.0407914,0.043521
0.0418406,0.0421905,0.0404743,0.0379115,0.041549
0.0374131,0.0417816,0.0422396,0.0333025,0.0409732
0.0406016,0.0392481,0.0174134,0.0416094,0.0477696
0.0442247,0.0402726,0.0394021,0.0425647,0.0393162
0.0468656,0.0442531,0.0396077,0.0400711,0.0414271
0.0291824,0.0384786,0.0388706,0.038821,0.0436598
0.0427312,0.0368173,0.0387128,0.0398418,0.0386047
0.0364927,0.0322363,0.0392557,0.0371526,0.0394264
0.0244029,0.0504873,0.0417595,0.0384197,0.0409068
0.0606665,0.0392759,0.0519957,0.0369256,0.0387016
0.0380651,0.0437361,0.0396578,0.0387147,0.0418934
0.0382276,0.0389801,0.0431743,0.0389569,0.0422561
0.041094,0.0376562,0.0474027,0.0568877,0.0376076
0.0410263,0.0429631,0.0385619,0.0392064,0.0357385
0.0362343,0.04484,0.0387106,0.0377451,0.0403512
0.0398092,0.0373694,0.0335657,0.0403264,0.0406368
0.0341132,0.0328253,0.0396359,0.031023,0.0403858
0.0400395,0.0396982,0.0398456,0.0539832,0.0408794
0.0323916,0.0369949,0.0419226,0.0390383,0.0442936
0.0414473,0.0208491,0.024963,0.0378427,0.0394107
0.0355907,0.0404074,0.0421867,0.0377252,0.0506283
0.0429979,0.0523555,0.0382718,0.0432423,0.0414667
0.0365173,0.0440583,0.0348856,0.0264226,0.0390483
0.0431291,0.0393038,0.0419542,0.0399168,0.0389277
0.0301638,0.0389961,0.0404118,0.0380386,0.0371526
0.0411716,0.0409595,0.0387005,0.126663,0.0414132
0.0344129,0.0431493,0.0384861,0.0384105,0.00139168
0.0362161,0.0346561,0.0302429,0.0378765,0.0426671
0.0362081,0.0395019,0.035582,0.0406005,0.0405013
0.0499332,0.0250547,0.0388177,0.0395554,0.0318981
0.0383879,0.0358461,0.0393272,0.0396123,0.0392663
0.0332504,0.0375891,0.0436303,0.0377505,0.0239245
0.0382628,0.0376021,0.0304061,0.0388934,0.0361276
0.0441244,0.0390033,0.0403754,0.0500817,0.0378107
0.0174566,0.0370836,0.0494944,0.0403693,0.0345405
0.0381146,0.0301026,0.038607,0.0393407,0.0331198
0.0368843,0.0469403,0.0384876,0.040048,0.041375
0.0396335,0.0376932,0.0464621,0.0401285,0.0404396
0.0503135,0.0301984,0.0406175,0.0351634,0.0421871
0.0398284,0.0096176,0.0419924,0.0380243,0.0350002
0.0428467,0.0297071,0.0409365,0.0397325,0.0424228
0.0355327,0.0433565,0.0396721,0.0406489,0.0410964
0.0411371,0.0391245,0.00454939,0.039792,0.0408631
0.0402112,0.0376867,0.0410938,0.0400675,0.0419791
0.0411681,0.0373343,0.041705,0.038817,0.0413758
0.0439192,0.0458691,0.0401711,0.0434731,0.0390461
0.0427137,0.0372518,0.0419053,0.039842,0.0685834
0.0414489,0.0389363,0.0398635,0.040038,0.0487882
0.0366891,0.0404778,0.0392151,0.0357538,0.0352953
0.0391871,0.0318758,0.0378717,0.0375033,0.025965
0.011579,0.0387693,0.0431832,0.0386454,0.00040062
0.0392471,0.0374998,0.0396322,0.0378479,0.038934
0.0376993,0.037974,0.038904,0.0379469,0.0418015
0.0365147,0.0409743,0.0280478,0.0399753,0.0318139
0.0364861,0.0407891,0.0386496,0.0401513,2.93686e-005
0.039953,0.0387491,0.0474794,0.0412962,0.0399491
0.0391397,0.0377089,0.0393094,0.0390171,0.0424236
0.03827,0.0487236,0.021024,0.0339572,0.0408402
0.0358391,8.66854e-007,0.0372745,0.0400268,0.0385377
0.0369567,0.0449724,0.041169,0.0397878,0.0407625
0.0460569,0.0395646,0.0390282,0.0392662,0.042681
0.0383291,0.0318505,0.037525,0.0417788,0.0406616
0.0397675,0.0436745,0.0402009,0.0519042,0.0426335
0.0413036,0.0413418,0.0402513,0.0225514,0.0429699
0.0361461,0.0437133,0.0411374,0.0412517,0.0394668
0.0457391,0.0381092,0.0419109,0.0397722,0.0419473
0.0358744,0.0415211,0.0425058,0.0492129,0.0400881
0.028329,0.0373039,0.0453729,0.0392841,0.0425635
0.0399446,0.016711,0.0397366,0.0410327,0.0360218
0.0397909,0.0403356,0.0505784,0.0222404,0.0409324
0.0378116,0.0405355,0.0388312,0.0399909,0.033891
0.0384211,0.0454945,0.0201294,0.0373054,0.0388645
0.0430614,0.0419167,0.0382276,0.0391605,0.0244919
0.0286436,0.0367397,0.0386004,0.0401743,0.0409128
0.0427521,0.0446756,0.0366186,0.0381114,0.0401176
0.0374737,0.039148,0.0348014,0.0370793,0.0361162
0.0596242,0.0386354,0.0506476,0.0409409,0.0403616
0.0384352,0.0414113,0.0375744,0.0345506,0.0394305
0.0350984,0.0422811,0.0420113,0.0389102,0.0399887
0.0405461,0.0380589,0.0420725,0.036079,0.0401425
0.0425658,0.0114885,0.0393571,0.0460212,0.0418693
0.0383225,0.0401814,0.0383465,0.0374083,0.0359358
0.0448205,0.0379965,0.0436575,0.0359533,0.0408479
0.035932,0.0416583,0.0389038,0.0411142,0.0364946
0.036625,0.0171477,0.0384199,0.0397985,0.0409938
0.0367015,0.0408367,0.0384698,0.033572,0.0406619
0.0389285,0.0418174,0.0387556,0.0274866,0.041693
0.0445341,0.0416398,0.0403973,0.041707,0.0408491
0.0448705,0.0132852,0.00175038,0.0380945,0.0312436
0.0371412,0.0275878,0.0292996,0.040186,0.0406676
0.0417496,0.0441847,0.0411896,0.0357891,0.00383024
0.0405068,0.0391559,0.041326,0.0436813,0.0413951
0.0353753,0.0243398,0.0317247,0.0300671,0.0404643
0.0357385,0.0379409,0.0386068,0.0393707,0.035126
0.0409474,0.0280035,0.038512,0.0336738,0.040183
0.0454238,0.037094,0.0427671,0.0378723,0.0395333
0.0377213,0.0426307,0.0807495,0.0434976,0.0524144
0.0397977,0.0394892,0.0333122,0.0410094,0.0489416
0.0397165,0.0430861,0.038373,0.0410834,0.0409272
0.0399767,0.0307998,0.0376695,0.0359572,0.0397407
0.0506691,0.0314532,0.0394369,0.0396686,0.040638
0.0377428,0.0411061,0.0376983,0.0391463,0.0402321
0.038194,0.0396692,0.0398711,0.0399146,0.035049
0.0440135,0.0365032,0.0403971,0.0350219,0.0404946
0.0447837,0.040119,0.0564369,0.0341765,0.0401418
0.0432113,0.0375369,0.0369469,0.0389246,0.0405317
0.0458818,0.00141004,0.0401528,0.0370047,0.046251
0.0444117,0.0394431,0.0407422,0.0378559,0.038563
0.0866425,0.0389814,0.0406469,0.0345977,0.042367
0.0597825,0.0377741,0.0360248,0.0169938,0.0387988
0.0391301,0.0391284,0.0379638,0.0458161,0.0234039
0.0401395,0.0499526,0.0409178,0.0398707,0.0322136
0.0373994,0.0328453,0.0397523,0.0401052,0.0404955
0.0394014,0.10735,0.0390241,0.0395771,0.0433241
0.0439203,0.0418714,0.0394505,0.0441032,0.0379742
0.0388475,0.0405571,0.0356422,0.0412528,0.0394626
0.0423507,0.0391274,0.0409271,0.0348203,0.0419253
0.0399705,0.0385686,0.0402618,0.0409589,0.0295872
0.044373,0.0522072,0.0376011,0.039972,0.0402983
0.0383353,0.0430318,0.0425058,0.0599944,0.040604
0.0364655,0.0479523,0.0478159,0.0398393,0.0445305
0.0383904,0.0401566,0.0420796,0.0196995,0.0429053
0.0420182,0.0393429,0.0381021,0.0410684,0.0408035
0.0434195,0.044927,0.037614,0.0379648,0.0351165
0.0298109,0.0412522,0.0329795,0.0391697,0.0320836
0.0372234,0.0355675,0.038897,0.0387749,0.0499391
0.0367334,0.0329069,0.0414102,0.0377034,0.0392013
0.0362886,0.0422997,0.0392817,0.036311,0.042418
0.0237715,0.0366019,0.0346569,0.0388385,0.0418267
0.0493774,0.0398606,0.0581495,0.0404659,0.0382795
0.0410778,0.0418338,0.0349086,0.0333336,0.041377
0.0367983,0.0383601,0.0200402,0.0388036,0.0399604
0.0403748,0.0385511,0.0377679,0.0532766,0.0478886
0.0352427,0.0389382,0.0319903,0.0396993,0.0418913
0.0388093,0.037875,0.0383887,0.0376517,0.0348953
0.0404087,0.0394991,0.0397418,0.0482728,0.0410549
0.0422945,0.0393431,0.0390323,0.0414607,0.0332322
0.0398716,0.0471325,0.0425743,0.0469861,0.0415064
0.0372872,0.0387271,0.0428855,0.0404485,0.0411787
0.0442688,0.0388571,0.0398573,0.039633,0.0411861
0.0430225,0.0367769,0.0366473,0.0319944,0.0409598
0.0426442,0.0391047,0.0387648,0.0400664,0.0183551
0.0409429,0.0402127,0.0406179,0.034756,0.0392123
0.0424382,0.0485039,0.0460343,0.038057,0.0414713
0.0411956,0.0421146,0.0281048,0.0379611,0.0389441
0.0493889,0.0421353,0.0376705,0.0402407,0.040639
0.0315201,0.0181675,0.0398702,0.0389596,0.040442
0.0407633,0.0372677,0.0402239,0.0385292,0.0289598
0.0406378,0.0256237,0.0141344,0.0418992,0.0418928
0.0359608,0.0389146,0.0415557,0.0278464,0.0353382
0.0379589,0.0409478,0.0387757,0.0345331,0.0377846
0.049996,0.0393544,0.0431244,0.0373338,0.0397673
0.031908,0.0388729,0.0333858,0.0395287,0.0367742
0.0188302,0.0411793,0.0514082,0.0373687,0.0410503
0.0362057,0.030065,0.0388621,0.0351411,0.0419954
0.0317861,0.0424846,0.00075822,0.0414601,0.03491
0.0451424,0.0510682,0.0398519,0.0384587,0.0561511
0.0436652,0.0453932,0.037398,0.0381089,0.0425753
0.0462735,0.0424702,2.7047e-005,0.0387171,0.0405309
0.0380559,0.0391245,0.0421867,0.0407589,0.0389533
0.0440919,0.0398877,0.041645,0.0271092,0.0408519
0.0355035,0.0401819,0.0416728,0.0341408,0.0382566
0.0365447,0.0603445,0.0281793,0.0205386,0.0450444
0.0396533,0.0396483,0.0338249,0.0398707,0.043461
0.0405936,0.0402508,0.0393437,0.0482676,0.02183
0.0378049,0.0380124,0.0387985,0.039476,0.0260716
0.0345735,0.0543473,0.0419246,0.0406855,0.0412142
0.0390668,0.0369454,0.0386251,0.0399365,0.0166064
0.0384197,0.03939,0.0382772,0.0311985,0.0399942
0.0370363,0.0415734,0.0357918,0.038704,0.032047
0.0404602,0.0456716,0.0420405,0.0505231,0.0408908
